x,y,result
-1.0,-1.0,-4.96433793635e-08
-0.95,-1.0,-6.7375657688e-08
-0.9,-1.0,-9.14778576322e-08
-0.85,-1.0,-1.24140421498e-07
-0.8,-1.0,-1.68208381016e-07
-0.75,-1.0,-2.2730426543e-07
-0.7,-1.0,-3.05923761162e-07
-0.65,-1.0,-4.09462443311e-07
-0.6,-1.0,-5.4411251646e-07
-0.55,-1.0,-7.16550270677e-07
-0.5,-1.0,-9.33326433286e-07
-0.45,-1.0,-1.19988616986e-06
-0.4,-1.0,-1.51919936059e-06
-0.35,-1.0,-1.89008751885e-06
-0.3,-1.0,-2.30548875738e-06
-0.25,-1.0,-2.75107530191e-06
-0.2,-1.0,-3.20476234011e-06
-0.15,-1.0,-3.63763212205e-06
-0.1,-1.0,-4.01656856342e-06
-0.05,-1.0,-4.30845336817e-06
0.0,-1.0,3.90921514253e-06
0.05,-1.0,4.52869123444e-06
0.1,-1.0,4.43379446956e-06
0.15,-1.0,4.20953960351e-06
0.2,-1.0,3.87724760933e-06
0.25,-1.0,3.46672586271e-06
0.3,-1.0,3.01138798872e-06
0.35,-1.0,2.54351331647e-06
0.4,-1.0,2.09058190804e-06
0.45,-1.0,1.67315363835e-06
0.5,-1.0,1.30428449987e-06
0.55,-1.0,9.90141020491e-07
0.6,-1.0,7.31335639618e-07
0.65,-1.0,5.24530454784e-07
0.7,-1.0,3.6397386335e-07
0.75,-1.0,2.42776249699e-07
0.8,-1.0,1.53852266075e-07
0.85,-1.0,9.05398005871e-08
0.9,-1.0,4.69495800021e-08
0.95,-1.0,1.81139389178e-08
1.0,-1.0,0.0
1.05,-1.0,-1.05591901564e-08
1.1,-1.0,-1.59758635781e-08
1.15,-1.0,-1.80339716645e-08
1.2,-1.0,-1.8013816704e-08
1.25,-1.0,-1.68051888566e-08
1.3,-1.0,-1.50043890911e-08
1.35,-1.0,-1.29938211342e-08
1.4,-1.0,-1.10048598404e-08
1.45,-1.0,-9.16582939365e-09
1.5,-1.0,-7.53743330635e-09
1.55,-1.0,-6.13807607123e-09
1.6,-1.0,-4.96135829409e-09
1.65,-1.0,-3.98772921735e-09
1.7,-1.0,-3.19192707662e-09
1.75,-1.0,-2.54748570807e-09
1.8,-1.0,-2.0292692905e-09
1.85,-1.0,-1.61473222829e-09
1.9,-1.0,-1.28439159761e-09
1.95,-1.0,-1.02184126334e-09
2.0,-1.0,-8.13521908443e-10
-1.0,-0.95,-6.10994663599e-08
-0.95,-0.95,-8.413331617e-08
-0.9,-0.95,-1.16001666493e-07
-0.85,-0.95,-1.60007040705e-07
-0.8,-0.95,-2.20565709268e-07
-0.75,-0.95,-3.03481590676e-07
-0.7,-0.95,-4.16211391392e-07
-0.65,-0.95,-5.68055318101e-07
-0.6,-0.95,-7.70164945239e-07
-0.55,-0.95,-1.03521046323e-06
-0.5,-0.95,-1.3765077286e-06
-0.45,-0.95,-1.8063987538e-06
-0.4,-0.95,-2.33374811474e-06
-0.35,-0.95,-2.96060574007e-06
-0.3,-0.95,-3.67841439775e-06
-0.25,-0.95,-4.46456646928e-06
-0.2,-0.95,-5.28050084582e-06
-0.15,-0.95,-6.07264780655e-06
-0.1,-0.95,-6.77714220318e-06
-0.05,-0.95,-7.32825091891e-06
0.0,-0.95,5.34597953805e-06
0.05,-0.95,7.76229946265e-06
0.1,-0.95,7.59706126852e-06
0.15,-0.95,7.19141173733e-06
0.2,-0.95,6.58818062869e-06
0.25,-0.95,5.84654762836e-06
0.3,-0.95,5.03153714674e-06
0.35,-0.95,4.20422652087e-06
0.4,-0.95,3.41466700151e-06
0.45,-0.95,2.69832623794e-06
0.5,-0.95,2.07576718081e-06
0.55,-0.95,1.55461640842e-06
0.6,-0.95,1.13270031458e-06
0.65,-0.95,8.01402971567e-07
0.7,-0.95,5.48629185024e-07
0.75,-0.95,3.61083903844e-07
0.8,-0.95,2.25822506071e-07
0.85,-0.95,1.3116718324e-07
0.9,-0.95,6.71408971563e-08
0.95,-0.95,2.55723107386e-08
1.0,-0.95,0.0
1.05,-0.95,-1.4528987814e-08
1.1,-0.95,-2.17021418202e-08
1.15,-0.95,-2.41864777595e-08
1.2,-0.95,-2.38534101273e-08
1.25,-0.95,-2.19729859855e-08
1.3,-0.95,-1.93741976286e-08
1.35,-0.95,-1.65723721517e-08
1.4,-0.95,-1.38669820303e-08
1.45,-0.95,-1.14143137425e-08
1.5,-0.95,-9.27971359068e-09
1.55,-0.95,-7.47389958545e-09
1.6,-0.95,-5.97730064568e-09
1.65,-0.95,-4.75571971151e-09
1.7,-0.95,-3.76993109026e-09
1.75,-0.95,-2.98118961117e-09
1.8,-0.95,-2.35409037297e-09
1.85,-0.95,-1.85778669523e-09
1.9,-0.95,-1.46624614477e-09
1.95,-0.95,-1.15798623194e-09
2.0,-0.95,-9.15564918545e-10
-1.0,-0.9,-7.47897472834e-08
-0.95,-0.9,-1.04537706332e-07
-0.9,-0.9,-1.46460883928e-07
-0.85,-0.9,-2.05498316914e-07
-0.8,-0.9,-2.88454676419e-07
-0.75,-0.9,-4.04566890759e-07
-0.7,-0.9,-5.66128550497e-07
-0.65,-0.9,-7.89079822233e-07
-0.6,-0.9,-1.09338383124e-06
-0.55,-0.9,-1.50289312635e-06
-0.5,-0.9,-2.04428015823e-06
-0.45,-0.9,-2.74451371859e-06
-0.4,-0.9,-3.62640130967e-06
-0.35,-0.9,-4.70201139765e-06
-0.3,-0.9,-5.96444939743e-06
-0.25,-0.9,-7.37947767195e-06
-0.2,-0.9,-8.8795853953e-06
-0.15,-0.9,-1.03637662296e-05
-0.1,-0.9,-1.17057381141e-05
-0.05,-0.9,-1.27712096774e-05
0.0,-0.9,-9.00715055144e-06
0.05,-0.9,1.36371192088e-05
0.1,-0.9,1.33353113604e-05
0.15,-0.9,1.25739441961e-05
0.2,-0.9,1.14425601215e-05
0.25,-0.9,1.00627729902e-05
0.3,-0.9,8.56485530987e-06
0.35,-0.9,7.06700573135e-06
0.4,-0.9,5.66160985522e-06
0.45,-0.9,4.40969918949e-06
0.5,-0.9,3.34227746296e-06
0.55,-0.9,2.46593185254e-06
0.6,-0.9,1.77010857484e-06
0.65,-0.9,1.23411330155e-06
0.7,-0.9,8.32772188033e-07
0.75,-0.9,5.40419839275e-07
0.8,-0.9,3.3334137379e-07
0.85,-0.9,1.91005945905e-07
0.9,-0.9,9.64674226234e-08
0.95,-0.9,3.62558318707e-08
1.0,-0.9,0.0
1.05,-0.9,-2.00587872647e-08
1.1,-0.9,-2.95660282005e-08
1.15,-0.9,-3.25145459152e-08
1.2,-0.9,-3.16429200877e-08
1.25,-0.9,-2.87649450689e-08
1.3,-0.9,-2.5032306915e-08
1.35,-0.9,-2.11372691163e-08
1.4,-0.9,-1.746418198e-08
1.45,-0.9,-1.41991490642e-08
1.5,-0.9,-1.14067848718e-08
1.55,-0.9,-9.08204323289e-09
1.6,-0.9,-7.18384861866e-09
1.65,-0.9,-5.65592950156e-09
1.7,-0.9,-4.4389864416e-09
1.75,-0.9,-3.47722345419e-09
1.8,-0.9,-2.72137243546e-09
1.85,-0.9,-2.12964971175e-09
1.9,-0.9,-1.66757876347e-09
1.95,-0.9,-1.30725995967e-09
2.0,-0.9,-1.02643101385e-09
-1.0,-0.85,-9.09532713909e-08
-0.95,-0.85,-1.29102125534e-07
-0.9,-0.85,-1.83899633868e-07
-0.85,-0.85,-2.62661947274e-07
-0.8,-0.85,-3.75781744567e-07
-0.75,-0.85,-5.37842895015e-07
-0.7,-0.85,-7.68970485085e-07
-0.65,-0.85,-1.09631443834e-06
-0.6,-0.85,-1.55540340682e-06
-0.55,-0.85,-2.19085196573e-06
-0.5,-0.85,-3.05556594751e-06
-0.45,-0.85,-4.20724149115e-06
-0.4,-0.85,-5.70078018203e-06
-0.35,-0.85,-7.57556970089e-06
-0.3,-0.85,-9.83779899799e-06
-0.25,-0.85,-1.24403093114e-05
-0.2,-0.85,-1.52655643456e-05
-0.15,-0.85,-1.81198456524e-05
-0.1,-0.85,-2.07466487501e-05
-0.05,-0.85,-2.28627045983e-05
0.0,-0.85,1.89059422143e-05
0.05,-0.85,2.46193264139e-05
0.1,-0.85,2.40367810542e-05
0.15,-0.85,2.25482985894e-05
0.2,-0.85,2.03493720864e-05
0.25,-0.85,1.76993388628e-05
0.3,-0.85,1.48672619967e-05
0.35,-0.85,1.2086994835e-05
0.4,-0.85,9.53070985327e-06
0.45,-0.85,7.30186851242e-06
0.5,-0.85,5.44275501512e-06
0.55,-0.85,3.94962881442e-06
0.6,-0.85,2.78944681653e-06
0.65,-0.85,1.91433530929e-06
0.7,-0.85,1.27220979033e-06
0.75,-0.85,8.13489096924e-07
0.8,-0.85,4.94637808871e-07
0.85,-0.85,2.79491808258e-07
0.9,-0.85,1.39227067936e-07
0.95,-0.85,5.16166305351e-08
1.0,-0.85,0.0
1.05,-0.85,-2.77872506923e-08
1.1,-0.85,-4.03972474121e-08
1.15,-0.85,-4.38147859872e-08
1.2,-0.85,-4.20519750163e-08
1.25,-0.85,-3.77007972504e-08
1.3,-0.85,-3.2360155533e-08
1.35,-0.85,-2.69566493362e-08
1.4,-0.85,-2.19784054429e-08
1.45,-0.85,-1.76400949139e-08
1.5,-0.85,-1.39953434427e-08
1.55,-0.85,-1.10103679783e-08
1.6,-0.85,-8.61010320123e-09
1.65,-0.85,-6.70556547908e-09
1.7,-0.85,-5.20894003741e-09
1.75,-0.85,-4.04098915486e-09
1.8,-0.85,-3.13390209304e-09
1.85,-0.85,-2.43161544723e-09
1.9,-0.85,-1.88886487699e-09
1.95,-0.85,-1.46971360709e-09
2.0,-0.85,-1.14597156416e-09
-1.0,-0.8,-1.0976660532e-07
-0.95,-0.8,-1.58276007137e-07
-0.9,-0.8,-2.29336518051e-07
-0.85,-0.8,-3.33663539935e-07
-0.8,-0.8,-4.86962858406e-07
-0.75,-0.8,-7.12039432168e-07
-0.7,-0.8,-1.0415571439e-06
-0.65,-0.8,-1.52141464139e-06
-0.6,-0.8,-2.21443401372e-06
-0.55,-0.8,-3.2035601179e-06
-0.5,-0.8,-4.59298021142e-06
-0.45,-0.8,-6.50454830875e-06
-0.4,-0.8,-9.06595062642e-06
-0.35,-0.8,-1.23869205187e-05
-0.3,-0.8,-1.65216859285e-05
-0.25,-0.8,-2.14208789763e-05
-0.2,-0.8,-2.68843469793e-05
-0.15,-0.8,-3.25349409277e-05
-0.1,-0.8,-3.7836452555e-05
-0.05,-0.8,-4.21697855848e-05
0.0,-0.8,1.87165791056e-06
0.05,-0.8,4.58096654521e-05
0.1,-0.8,4.46134516372e-05
0.15,-0.8,4.157007802e-05
0.2,-0.8,3.71268651698e-05
0.25,-0.8,3.1859194111e-05
0.3,-0.8,2.634057591e-05
0.35,-0.8,2.10433020873e-05
0.4,-0.8,1.62890811238e-05
0.45,-0.8,1.22464368349e-05
0.5,-0.8,8.95849537345e-06
0.55,-0.8,6.38270408312e-06
0.6,-0.8,4.42886802743e-06
0.65,-0.8,2.98858325662e-06
0.7,-0.8,1.95448887731e-06
0.75,-0.8,1.23077626676e-06
0.8,-0.8,7.3745843581e-07
0.85,-0.8,4.10808594402e-07
0.9,-0.8,2.01805488526e-07
0.95,-0.8,7.37873537394e-08
1.0,-0.8,0.0
1.05,-0.8,-3.86285880275e-08
1.1,-0.8,-5.53656913373e-08
1.15,-0.8,-5.91913717013e-08
1.2,-0.8,-5.59910790433e-08
1.25,-0.8,-4.94722786376e-08
1.3,-0.8,-4.18536118509e-08
1.35,-0.8,-3.43702625757e-08
1.4,-0.8,-2.76338732616e-08
1.45,-0.8,-2.18803660393e-08
1.5,-0.8,-1.71341565586e-08
1.55,-0.8,-1.33123065946e-08
1.6,-0.8,-1.02872568799e-08
1.65,-0.8,-7.92220906429e-09
1.7,-0.8,-6.0892686164e-09
1.75,-0.8,-4.67727506264e-09
1.8,-0.8,-3.59384467694e-09
1.85,-0.8,-2.76444343532e-09
1.9,-0.8,-2.1301563358e-09
1.95,-0.8,-1.64507916966e-09
2.0,-0.8,-1.27380539718e-09
-1.0,-0.75,-1.31300716592e-07
-0.95,-0.75,-1.92369631806e-07
-0.9,-0.75,-2.83640749281e-07
-0.85,-0.75,-4.20600006863e-07
-0.8,-0.75,-6.26684130622e-07
-0.75,-0.75,-9.37137547375e-07
-0.7,-0.75,-1.40441670973e-06
-0.65,-0.75,-2.10540090709e-06
-0.6,-0.75,-3.15030342758e-06
-0.55,-0.75,-4.69230899706e-06
-0.5,-0.75,-6.9353085776e-06
-0.45,-0.75,-1.01344837987e-05
-0.4,-0.75,-1.45812253961e-05
-0.35,-0.75,-2.0561391821e-05
-0.3,-0.75,-2.8277359893e-05
-0.25,-0.75,-3.77340926218e-05
-0.2,-0.75,-4.86103951973e-05
-0.15,-0.75,-6.01643562442e-05
-0.1,-0.75,-7.12404700133e-05
-0.05,-0.75,-8.04312277526e-05
0.0,-0.75,-8.40890509807e-05
0.05,-0.75,8.81706259605e-05
0.1,-0.75,8.55435829416e-05
0.15,-0.75,7.90082968168e-05
0.2,-0.75,6.96416500292e-05
0.25,-0.75,5.87752898363e-05
0.3,-0.75,4.76713652388e-05
0.35,-0.75,3.73001283832e-05
0.4,-0.75,2.82562443895e-05
0.45,-0.75,2.07882522895e-05
0.5,-0.75,1.48884085162e-05
0.55,-0.75,1.03947084526e-05
0.6,-0.75,7.07602384627e-06
0.65,-0.75,4.69014327133e-06
0.7,-0.75,3.01646352534e-06
0.75,-0.75,1.87002446795e-06
0.8,-0.75,1.1040136552e-06
0.85,-0.75,6.0631385928e-07
0.9,-0.75,2.93728646806e-07
0.95,-0.75,1.05919423193e-07
1.0,-0.75,0.0
1.05,-0.75,-5.39029932448e-08
1.1,-0.75,-7.61358723174e-08
1.15,-0.75,-8.01879410644e-08
1.2,-0.75,-7.47073957651e-08
1.25,-0.75,-6.50051346446e-08
1.3,-0.75,-5.41592846863e-08
1.35,-0.75,-4.38086405931e-08
1.4,-0.75,-3.470596193e-08
1.45,-0.75,-2.70899325556e-08
1.5,-0.75,-2.09246703359e-08
1.55,-0.75,-1.60463798499e-08
1.6,-0.75,-1.22478140163e-08
1.65,-0.75,-9.32308303819e-09
1.7,-0.75,-7.08850353304e-09
1.75,-0.75,-5.38984674644e-09
1.8,-0.75,-4.10247152373e-09
1.85,-0.75,-3.12818574741e-09
1.9,-0.75,-2.39097660554e-09
1.95,-0.75,-1.8327086428e-09
2.0,-0.75,-1.40928522797e-09
-1.0,-0.7,-1.55471703055e-07
-0.95,-0.7,-2.31459420918e-07
-0.9,-0.7,-3.47359385774e-07
-0.85,-0.7,-5.25204106015e-07
-0.8,-0.7,-7.99442734147e-07
-0.75,-0.7,-1.22377362805e-06
-0.7,-0.7,-1.88134127767e-06
-0.65,-0.7,-2.89942160853e-06
-0.6,-0.7,-4.46944734275e-06
-0.55,-0.7,-6.8720114475e-06
-0.5,-0.7,-1.05034441933e-05
-0.45,-0.7,-1.58946117018e-05
-0.4,-0.7,-2.37032213547e-05
-0.35,-0.7,-3.46500306509e-05
-0.3,-0.7,-4.93640464705e-05
-0.25,-0.7,-6.81160716623e-05
-0.2,-0.7,-9.04697856996e-05
-0.15,-0.7,-0.000114965447902
-0.1,-0.7,-0.000139033452891
-0.05,-0.7,-0.000159330092989
0.0,-0.7,0.000103515617788
0.05,-0.7,0.000176302500346
0.1,-0.7,0.00017010907635
0.15,-0.7,0.000155304064882
0.2,-0.7,0.000134626514135
0.25,-0.7,0.000111299300797
0.3,-0.7,8.81883195421e-05
0.35,-0.7,6.73064234806e-05
0.4,-0.7,4.97108655397e-05
0.45,-0.7,3.56717036428e-05
0.5,-0.7,2.49453006285e-05
0.55,-0.7,1.70311931667e-05
0.6,-0.7,1.13572597268e-05
0.65,-0.7,7.38756025861e-06
0.7,-0.7,4.67060325523e-06
0.75,-0.7,2.85039965249e-06
0.8,-0.7,1.65841911036e-06
0.85,-0.7,8.98231672461e-07
0.9,-0.7,4.29285496288e-07
0.95,-0.7,1.52709606726e-07
1.0,-0.7,0.0
1.05,-0.7,-7.55400821225e-08
1.1,-0.7,-1.05105386792e-07
1.15,-0.7,-1.08987569199e-07
1.2,-0.7,-9.99261582025e-08
1.25,-0.7,-8.5547449012e-08
1.3,-0.7,-7.01238773792e-08
1.35,-0.7,-5.58175371823e-08
1.4,-0.7,-4.35314569393e-08
1.45,-0.7,-3.34685845275e-08
1.5,-0.7,-2.54809295698e-08
1.55,-0.7,-1.92750558527e-08
1.6,-0.7,-1.45243293531e-08
1.65,-0.7,-1.09240117839e-08
1.7,-0.7,-8.21348026388e-09
1.75,-0.7,-6.18094751677e-09
1.8,-0.7,-4.65984666218e-09
1.85,-0.7,-3.52200001777e-09
1.9,-0.7,-2.67021447668e-09
1.95,-0.7,-2.03151685493e-09
2.0,-0.7,-1.55146914467e-09
-1.0,-0.65,-1.81991573691e-07
-0.95,-0.65,-2.75281637693e-07
-0.9,-0.65,-4.2050114686e-07
-0.85,-0.65,-6.4842975891e-07
-0.8,-0.65,-1.00880563122e-06
-0.75,-0.65,-1.58204629779e-06
-0.7,-0.65,-2.4978196516e-06
-0.65,-0.65,-3.96374401936e-06
-0.6,-0.65,-6.30804748579e-06
-0.55,-0.65,-1.00391932472e-05
-0.5,-0.65,-1.59210728281e-05
-0.45,-0.65,-2.50506740235e-05
-0.4,-0.65,-3.89017231433e-05
-0.35,-0.65,-5.92615785869e-05
-0.3,-0.65,-8.79514786858e-05
-0.25,-0.65,-0.000126220190688
-0.2,-0.65,-0.000173803399549
-0.15,-0.65,-0.000227893940934
-0.1,-0.65,-0.000282596955285
-0.05,-0.65,-0.000329570391236
0.0,-0.65,0.000104142232752
0.05,-0.65,0.000368182753975
0.1,-0.65,0.000352465566447
0.15,-0.65,0.000316912070567
0.2,-0.65,0.000268916853986
0.25,-0.65,0.000216653896028
0.3,-0.65,0.000166818264962
0.35,-0.65,0.000123564085301
0.4,-0.65,8.85757621839e-05
0.45,-0.65,6.17588452021e-05
0.5,-0.65,4.20425657501e-05
0.55,-0.65,2.80083343372e-05
0.6,-0.65,1.82709759771e-05
0.65,-0.65,1.16553661458e-05
0.7,-0.65,7.24313262273e-06
0.75,-0.65,4.35324103676e-06
0.8,-0.65,2.49783549531e-06
0.85,-0.65,1.33532496462e-06
0.9,-0.65,6.30080414344e-07
0.95,-0.65,2.21242884038e-07
1.0,-0.65,0.0
1.05,-0.65,-1.0640705013e-07
1.1,-0.65,-1.45785307497e-07
1.15,-0.65,-1.48725051871e-07
1.2,-0.65,-1.34064652857e-07
1.25,-0.65,-1.12797726149e-07
1.3,-0.65,-9.08617993745e-08
1.35,-0.65,-7.10888211532e-08
1.4,-0.65,-5.45198383909e-08
1.45,-0.65,-4.12481006861e-08
1.5,-0.65,-3.09282683356e-08
1.55,-0.65,-2.30626139538e-08
1.6,-0.65,-1.71474877276e-08
1.65,-0.65,-1.27379981881e-08
1.7,-0.65,-9.46838832026e-09
1.75,-0.65,-7.05070756295e-09
1.8,-0.65,-5.26447968475e-09
1.85,-0.65,-3.9439561513e-09
1.9,-0.65,-2.96602270489e-09
1.95,-0.65,-2.23993248296e-09
2.0,-0.65,-1.69910004294e-09
-1.0,-0.6,-2.10329323588e-07
-0.95,-0.6,-3.23131150337e-07
-0.9,-0.6,-5.02299622084e-07
-0.85,-0.6,-7.89937395972e-07
-0.8,-0.6,-1.25636308572e-06
-0.75,-0.6,-2.01954769372e-06
-0.7,-0.6,-3.27773805805e-06
-0.65,-0.6,-5.36337017794e-06
-0.6,-0.6,-8.82984758201e-06
-0.55,-0.6,-1.45853609299e-05
-0.5,-0.6,-2.40852864115e-05
-0.45,-0.6,-3.95769910128e-05
-0.4,-0.6,-6.43408786583e-05
-0.35,-0.6,-0.000102769398571
-0.3,-0.6,-0.000159973549039
-0.25,-0.6,-0.000240484682422
-0.2,-0.6,-0.000345749668823
-0.15,-0.6,-0.00047080209941
-0.1,-0.6,-0.000601739089422
-0.05,-0.6,-0.000716583236404
0.0,-0.6,2.32597233522e-05
0.05,-0.6,0.000808346723511
0.1,-0.6,0.00076529475131
0.15,-0.6,0.00067429544813
0.2,-0.6,0.000556646229134
0.25,-0.6,0.000434098844901
0.3,-0.6,0.000322630388072
0.35,-0.6,0.000230487969691
0.4,-0.6,0.000159493663919
0.45,-0.6,0.000107577883181
0.5,-0.6,7.10553149676e-05
0.55,-0.6,4.60858536262e-05
0.6,-0.6,2.93739585288e-05
0.65,-0.6,1.8370903859e-05
0.7,-0.6,1.12267188798e-05
0.75,-0.6,6.65167756875e-06
0.8,-0.6,3.76908925715e-06
0.85,-0.6,1.99174369228e-06
0.9,-0.6,9.29164106056e-07
0.95,-0.6,3.22391492697e-07
1.0,-0.6,0.0
1.05,-0.6,-1.50859603797e-07
1.1,-0.6,-2.03430084279e-07
1.15,-0.6,-2.03990660737e-07
1.2,-0.6,-1.80564332888e-07
1.25,-0.6,-1.49093540384e-07
1.3,-0.6,-1.17847916002e-07
1.35,-0.6,-9.04985665289e-08
1.4,-0.6,-6.81644473252e-08
1.45,-0.6,-5.06922556351e-08
1.5,-0.6,-3.7399897168e-08
1.55,-0.6,-2.74715294537e-08
1.6,-0.6,-2.01433016789e-08
1.65,-0.6,-1.47733355124e-08
1.7,-0.6,-1.08536049303e-08
1.75,-0.6,-7.99646921646e-09
1.8,-0.6,-5.91295778374e-09
1.85,-0.6,-4.39084814973e-09
1.9,-0.6,-3.27572975294e-09
1.95,-0.6,-2.45586243941e-09
2.0,-0.6,-1.85059602277e-09
-1.0,-0.55,-2.39696151279e-07
-0.95,-0.55,-3.73791887356e-07
-0.9,-0.55,-5.910025209e-07
-0.85,-0.55,-9.47548994401e-07
-0.8,-0.55,-1.54044596016e-06
-0.75,-0.55,-2.53857012006e-06
-0.7,-0.55,-4.2378022389e-06
-0.65,-0.55,-7.15824106674e-06
-0.6,-0.55,-1.22130013334e-05
-0.55,-0.55,-2.09932693556e-05
-0.5,-0.55,-3.62273914198e-05
-0.45,-0.55,-6.24628308144e-05
-0.4,-0.55,-0.000106939552318
-0.35,-0.55,-0.000180381531201
-0.3,-0.55,-0.000296932354842
-0.25,-0.55,-0.00047176916145
-0.2,-0.55,-0.000714650366864
-0.15,-0.55,-0.00101917055144
-0.1,-0.55,-0.00135197908519
-0.05,-0.55,-0.00165158166106
0.0,-0.55,-0.00184258955114
0.05,-0.55,0.001881344266
0.1,-0.55,0.00175352855721
0.15,-0.55,0.00150370346902
0.2,-0.55,0.00119767643262
0.25,-0.55,0.000896137996603
0.3,-0.55,0.000637398150501
0.35,-0.55,0.000435815878294
0.4,-0.55,0.000289244849468
0.45,-0.55,0.000187782842562
0.5,-0.55,0.000119912929038
0.55,-0.55,7.55570043092e-05
0.6,-0.55,4.70124679759e-05
0.65,-0.55,2.88333493172e-05
0.7,-0.55,1.73480189031e-05
0.75,-0.55,1.01514815601e-05
0.8,-0.55,5.69348109313e-06
0.85,-0.55,2.98116202122e-06
0.9,-0.55,1.37797781527e-06
0.95,-0.55,4.73244142772e-07
1.0,-0.55,0.0
1.05,-0.55,-2.15710249138e-07
1.1,-0.55,-2.86124631528e-07
1.15,-0.55,-2.81671019812e-07
1.2,-0.55,-2.44418927747e-07
1.25,-0.55,-1.97692345043e-07
1.3,-0.55,-1.53043407458e-07
1.35,-0.55,-1.15151370956e-07
1.4,-0.55,-8.50506685248e-08
1.45,-0.55,-6.20923507672e-08
1.5,-0.55,-4.50300189466e-08
1.55,-0.55,-3.25567167599e-08
1.6,-0.55,-2.35291650938e-08
1.65,-0.55,-1.70311815532e-08
